name,team,position,value,total_points,points_per_game,elapsed
Nick Pope,Newcastle,GK,5.3,56,4.0,3.2931504249572754
Trent Alexander-Arnold,Liverpool,DEF,8.4,115,4.4,3.2931504249572754
William Saliba,Arsenal,DEF,5.9,153,4.2,3.2931504249572754
Pedro Porro,Spurs,DEF,5.8,112,3.5,3.2931504249572754
Marcos Senesi,Bournemouth,DEF,4.4,98,3.4,3.2931504249572754
Cole Palmer,Chelsea,MID,6.2,223,7.2,3.2931504249572754
Mohamed Salah,Liverpool,MID,13.4,203,6.8,3.2931504249572754
Phil Foden,Man City,MID,8.4,204,6.4,3.2931504249572754
Michael Olise,Crystal Palace,MID,5.6,107,6.3,3.2931504249572754
Dominic Solanke,Bournemouth,FWD,7.1,168,4.7,3.2931504249572754
Carlton Morris,Luton,FWD,4.7,140,3.9,3.2931504249572754
