name,team,position,value,total_points,points_per_game,elapsed
David Raya Martin,Arsenal,GK,5.2,128,4.3,3.316727876663208
Trent Alexander-Arnold,Liverpool,DEF,8.4,115,4.4,3.316727876663208
Manuel Akanji,Man City,DEF,5.0,98,3.6,3.316727876663208
Jakub Kiwior,Arsenal,DEF,4.1,66,3.5,3.316727876663208
Jarrad Branthwaite,Everton,DEF,4.5,117,3.5,3.316727876663208
Cole Palmer,Chelsea,MID,6.2,223,7.2,3.316727876663208
Mohamed Salah,Liverpool,MID,13.4,203,6.8,3.316727876663208
Jarrod Bowen,West Ham,MID,7.6,180,5.5,3.316727876663208
Anthony Gordon,Newcastle,MID,6.4,175,5.3,3.316727876663208
Ollie Watkins,Aston Villa,FWD,8.9,221,6.3,3.316727876663208
Julián Álvarez,Man City,FWD,6.4,152,4.5,3.316727876663208
