name,team,position,value,total_points,points_per_game,elapsed
Nick Pope,Newcastle,GK,5.3,56,4.0,3.308215379714966
Oleksandr Zinchenko,Arsenal,DEF,5.0,103,4.0,3.308215379714966
Nathan Aké,Man City,DEF,5.0,97,3.6,3.308215379714966
Jarrad Branthwaite,Everton,DEF,4.5,117,3.5,3.308215379714966
Marcos Senesi,Bournemouth,DEF,4.4,98,3.4,3.308215379714966
Phil Foden,Man City,MID,8.4,204,6.4,3.308215379714966
Son Heung-min,Spurs,MID,9.9,202,6.3,3.308215379714966
Michael Olise,Crystal Palace,MID,5.6,107,6.3,3.308215379714966
Jarrod Bowen,West Ham,MID,7.6,180,5.5,3.308215379714966
Alexander Isak,Newcastle,FWD,8.4,154,5.7,3.308215379714966
Jean-Philippe Mateta,Crystal Palace,FWD,5.1,136,4.1,3.308215379714966
