name,team,position,value,total_points,points_per_game,elapsed
David Raya Martin,Arsenal,GK,5.2,128,4.3,3.339827060699463
Benjamin White,Arsenal,DEF,6.1,174,5.0,3.339827060699463
Joško Gvardiol,Man City,DEF,5.1,94,3.8,3.339827060699463
Nathan Aké,Man City,DEF,5.0,97,3.6,3.339827060699463
Pedro Porro,Spurs,DEF,5.8,112,3.5,3.339827060699463
Cole Palmer,Chelsea,MID,6.2,223,7.2,3.339827060699463
Mohamed Salah,Liverpool,MID,13.4,203,6.8,3.339827060699463
Bukayo Saka,Arsenal,MID,9.0,224,6.6,3.339827060699463
Michael Olise,Crystal Palace,MID,5.6,107,6.3,3.339827060699463
Nicolas Jackson,Chelsea,FWD,7.0,133,4.2,3.339827060699463
Rasmus Højlund,Man Utd,FWD,7.1,97,3.6,3.339827060699463
