name,team,position,value,total_points,points_per_game,elapsed
Nick Pope,Newcastle,GK,5.3,56,4.0,3.3526110649108887
Benjamin White,Arsenal,DEF,6.1,174,5.0,3.3526110649108887
William Saliba,Arsenal,DEF,5.9,153,4.2,3.3526110649108887
Joško Gvardiol,Man City,DEF,5.1,94,3.8,3.3526110649108887
Jarrad Branthwaite,Everton,DEF,4.5,117,3.5,3.3526110649108887
Cole Palmer,Chelsea,MID,6.2,223,7.2,3.3526110649108887
Mohamed Salah,Liverpool,MID,13.4,203,6.8,3.3526110649108887
Phil Foden,Man City,MID,8.4,204,6.4,3.3526110649108887
Son Heung-min,Spurs,MID,9.9,202,6.3,3.3526110649108887
Dominic Solanke,Bournemouth,FWD,7.1,168,4.7,3.3526110649108887
Chris Wood,Nott'm Forest,FWD,4.8,116,4.0,3.3526110649108887
