name,team,position,value,total_points,points_per_game,elapsed
David Raya Martin,Arsenal,GK,5.2,128,4.3,3.330336332321167
Benjamin White,Arsenal,DEF,6.1,174,5.0,3.330336332321167
Trent Alexander-Arnold,Liverpool,DEF,8.4,115,4.4,3.330336332321167
Kyle Walker,Man City,DEF,5.4,108,3.7,3.330336332321167
Marcos Senesi,Bournemouth,DEF,4.4,98,3.4,3.330336332321167
Cole Palmer,Chelsea,MID,6.2,223,7.2,3.330336332321167
Mohamed Salah,Liverpool,MID,13.4,203,6.8,3.330336332321167
Son Heung-min,Spurs,MID,9.9,202,6.3,3.330336332321167
Bryan Mbeumo,Brentford,MID,6.8,113,4.9,3.330336332321167
Chris Wood,Nott'm Forest,FWD,4.8,116,4.0,3.330336332321167
Rasmus Højlund,Man Utd,FWD,7.1,97,3.6,3.330336332321167
