name,team,position,value,total_points,points_per_game,elapsed
Jordan Pickford,Everton,GK,4.8,144,4.0,3.4453794956207275
Benjamin White,Arsenal,DEF,6.1,174,5.0,3.4453794956207275
Gabriel dos Santos Magalhães,Arsenal,DEF,5.4,141,4.1,3.4453794956207275
Pedro Porro,Spurs,DEF,5.8,112,3.5,3.4453794956207275
Jarrad Branthwaite,Everton,DEF,4.5,117,3.5,3.4453794956207275
Mohamed Salah,Liverpool,MID,13.4,203,6.8,3.4453794956207275
Son Heung-min,Spurs,MID,9.9,202,6.3,3.4453794956207275
Jarrod Bowen,West Ham,MID,7.6,180,5.5,3.4453794956207275
Anthony Gordon,Newcastle,MID,6.4,175,5.3,3.4453794956207275
Jean-Philippe Mateta,Crystal Palace,FWD,5.1,136,4.1,3.4453794956207275
Rodrigo Muniz Carvalho,Fulham,FWD,4.4,94,3.9,3.4453794956207275
