name,team,position,value,total_points,points_per_game,elapsed
Nick Pope,Newcastle,GK,5.3,56,4.0,3.3202176094055176
Trent Alexander-Arnold,Liverpool,DEF,8.4,115,4.4,3.3202176094055176
Oleksandr Zinchenko,Arsenal,DEF,5.0,103,4.0,3.3202176094055176
Kyle Walker,Man City,DEF,5.4,108,3.7,3.3202176094055176
Jarrad Branthwaite,Everton,DEF,4.5,117,3.5,3.3202176094055176
Cole Palmer,Chelsea,MID,6.2,223,7.2,3.3202176094055176
Mohamed Salah,Liverpool,MID,13.4,203,6.8,3.3202176094055176
Bukayo Saka,Arsenal,MID,9.0,224,6.6,3.3202176094055176
Anthony Gordon,Newcastle,MID,6.4,175,5.3,3.3202176094055176
Ollie Watkins,Aston Villa,FWD,8.9,221,6.3,3.3202176094055176
Chris Wood,Nott'm Forest,FWD,4.8,116,4.0,3.3202176094055176
