name,team,position,value,total_points,points_per_game,elapsed
Alisson Ramses Becker,Liverpool,GK,5.7,100,3.8,3.3178908824920654
Trent Alexander-Arnold,Liverpool,DEF,8.4,115,4.4,3.3178908824920654
Gabriel dos Santos Magalhães,Arsenal,DEF,5.4,141,4.1,3.3178908824920654
Manuel Akanji,Man City,DEF,5.0,98,3.6,3.3178908824920654
Jarrad Branthwaite,Everton,DEF,4.5,117,3.5,3.3178908824920654
Bukayo Saka,Arsenal,MID,9.0,224,6.6,3.3178908824920654
Phil Foden,Man City,MID,8.4,204,6.4,3.3178908824920654
Kevin De Bruyne,Man City,MID,10.5,84,5.6,3.3178908824920654
Jarrod Bowen,West Ham,MID,7.6,180,5.5,3.3178908824920654
Dominic Solanke,Bournemouth,FWD,7.1,168,4.7,3.3178908824920654
Taiwo Awoniyi,Nott'm Forest,FWD,6.3,65,3.6,3.3178908824920654
