name,team,position,value,total_points,points_per_game,elapsed
Nick Pope,Newcastle,GK,5.3,56,4.0,3.338369607925415
Trent Alexander-Arnold,Liverpool,DEF,8.4,115,4.4,3.338369607925415
Gabriel dos Santos Magalhães,Arsenal,DEF,5.4,141,4.1,3.338369607925415
Joško Gvardiol,Man City,DEF,5.1,94,3.8,3.338369607925415
Pedro Porro,Spurs,DEF,5.8,112,3.5,3.338369607925415
Mohamed Salah,Liverpool,MID,13.4,203,6.8,3.338369607925415
Bukayo Saka,Arsenal,MID,9.0,224,6.6,3.338369607925415
Michael Olise,Crystal Palace,MID,5.6,107,6.3,3.338369607925415
Martin Ødegaard,Arsenal,MID,8.6,173,5.2,3.338369607925415
Ollie Watkins,Aston Villa,FWD,8.9,221,6.3,3.338369607925415
Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.5,128,4.3,3.338369607925415
