name,team,position,value,total_points,points_per_game,elapsed
Alisson Ramses Becker,Liverpool,GK,5.7,100,3.8,3.3269660472869873
William Saliba,Arsenal,DEF,5.9,153,4.2,3.3269660472869873
Gabriel dos Santos Magalhães,Arsenal,DEF,5.4,141,4.1,3.3269660472869873
Manuel Akanji,Man City,DEF,5.0,98,3.6,3.3269660472869873
Pedro Porro,Spurs,DEF,5.8,112,3.5,3.3269660472869873
Son Heung-min,Spurs,MID,9.9,202,6.3,3.3269660472869873
Michael Olise,Crystal Palace,MID,5.6,107,6.3,3.3269660472869873
Kevin De Bruyne,Man City,MID,10.5,84,5.6,3.3269660472869873
Martin Ødegaard,Arsenal,MID,8.6,173,5.2,3.3269660472869873
Ollie Watkins,Aston Villa,FWD,8.9,221,6.3,3.3269660472869873
Nicolas Jackson,Chelsea,FWD,7.0,133,4.2,3.3269660472869873
