name,team,position,value,total_points,points_per_game,elapsed
Nick Pope,Newcastle,GK,5.3,56,4.0,3.351890802383423
William Saliba,Arsenal,DEF,5.9,153,4.2,3.351890802383423
Oleksandr Zinchenko,Arsenal,DEF,5.0,103,4.0,3.351890802383423
Manuel Akanji,Man City,DEF,5.0,98,3.6,3.351890802383423
Jakub Kiwior,Arsenal,DEF,4.1,66,3.5,3.351890802383423
Cole Palmer,Chelsea,MID,6.2,223,7.2,3.351890802383423
Mohamed Salah,Liverpool,MID,13.4,203,6.8,3.351890802383423
Phil Foden,Man City,MID,8.4,204,6.4,3.351890802383423
Son Heung-min,Spurs,MID,9.9,202,6.3,3.351890802383423
Dominic Solanke,Bournemouth,FWD,7.1,168,4.7,3.351890802383423
Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.5,128,4.3,3.351890802383423
