name,team,position,value,total_points,points_per_game,elapsed
David Raya Martin,Arsenal,GK,5.2,128,4.3,3.343167543411255
Benjamin White,Arsenal,DEF,6.1,174,5.0,3.343167543411255
Joško Gvardiol,Man City,DEF,5.1,94,3.8,3.343167543411255
Jakub Kiwior,Arsenal,DEF,4.1,66,3.5,3.343167543411255
Marcos Senesi,Bournemouth,DEF,4.4,98,3.4,3.343167543411255
Mohamed Salah,Liverpool,MID,13.4,203,6.8,3.343167543411255
Son Heung-min,Spurs,MID,9.9,202,6.3,3.343167543411255
Jarrod Bowen,West Ham,MID,7.6,180,5.5,3.343167543411255
Bryan Mbeumo,Brentford,MID,6.8,113,4.9,3.343167543411255
Ollie Watkins,Aston Villa,FWD,8.9,221,6.3,3.343167543411255
Alexander Isak,Newcastle,FWD,8.4,154,5.7,3.343167543411255
