name,team,position,value,total_points,points_per_game,elapsed
Jordan Pickford,Everton,GK,4.8,144,4.0,3.351120948791504
Trent Alexander-Arnold,Liverpool,DEF,8.4,115,4.4,3.351120948791504
Gabriel dos Santos Magalhães,Arsenal,DEF,5.4,141,4.1,3.351120948791504
Kyle Walker,Man City,DEF,5.4,108,3.7,3.351120948791504
Nathan Aké,Man City,DEF,5.0,97,3.6,3.351120948791504
Michael Olise,Crystal Palace,MID,5.6,107,6.3,3.351120948791504
Jarrod Bowen,West Ham,MID,7.6,180,5.5,3.351120948791504
Anthony Gordon,Newcastle,MID,6.4,175,5.3,3.351120948791504
Bryan Mbeumo,Brentford,MID,6.8,113,4.9,3.351120948791504
Erling Haaland,Man City,FWD,14.2,200,7.1,3.351120948791504
Dominic Solanke,Bournemouth,FWD,7.1,168,4.7,3.351120948791504
