name,team,position,value,total_points,points_per_game,elapsed
Jordan Pickford,Everton,GK,4.8,144,4.0,3.3351476192474365
Benjamin White,Arsenal,DEF,6.1,174,5.0,3.3351476192474365
William Saliba,Arsenal,DEF,5.9,153,4.2,3.3351476192474365
Oleksandr Zinchenko,Arsenal,DEF,5.0,103,4.0,3.3351476192474365
Kyle Walker,Man City,DEF,5.4,108,3.7,3.3351476192474365
Cole Palmer,Chelsea,MID,6.2,223,7.2,3.3351476192474365
Mohamed Salah,Liverpool,MID,13.4,203,6.8,3.3351476192474365
Phil Foden,Man City,MID,8.4,204,6.4,3.3351476192474365
Michael Olise,Crystal Palace,MID,5.6,107,6.3,3.3351476192474365
Alexander Isak,Newcastle,FWD,8.4,154,5.7,3.3351476192474365
Nicolas Jackson,Chelsea,FWD,7.0,133,4.2,3.3351476192474365
