name,team,position,value,total_points,points_per_game,elapsed
David Raya Martin,Arsenal,GK,5.2,128,4.3,3.330414056777954
Trent Alexander-Arnold,Liverpool,DEF,8.4,115,4.4,3.330414056777954
William Saliba,Arsenal,DEF,5.9,153,4.2,3.330414056777954
Joško Gvardiol,Man City,DEF,5.1,94,3.8,3.330414056777954
Pedro Porro,Spurs,DEF,5.8,112,3.5,3.330414056777954
Michael Olise,Crystal Palace,MID,5.6,107,6.3,3.330414056777954
Jarrod Bowen,West Ham,MID,7.6,180,5.5,3.330414056777954
Anthony Gordon,Newcastle,MID,6.4,175,5.3,3.330414056777954
Bryan Mbeumo,Brentford,MID,6.8,113,4.9,3.330414056777954
Ollie Watkins,Aston Villa,FWD,8.9,221,6.3,3.330414056777954
Rasmus Højlund,Man Utd,FWD,7.1,97,3.6,3.330414056777954
