name,team,position,value,total_points,points_per_game,elapsed
Jordan Pickford,Everton,GK,4.8,144,4.0,3.3263046741485596
Benjamin White,Arsenal,DEF,6.1,174,5.0,3.3263046741485596
Kyle Walker,Man City,DEF,5.4,108,3.7,3.3263046741485596
Manuel Akanji,Man City,DEF,5.0,98,3.6,3.3263046741485596
Marcos Senesi,Bournemouth,DEF,4.4,98,3.4,3.3263046741485596
Cole Palmer,Chelsea,MID,6.2,223,7.2,3.3263046741485596
Mohamed Salah,Liverpool,MID,13.4,203,6.8,3.3263046741485596
Phil Foden,Man City,MID,8.4,204,6.4,3.3263046741485596
Michael Olise,Crystal Palace,MID,5.6,107,6.3,3.3263046741485596
Alexander Isak,Newcastle,FWD,8.4,154,5.7,3.3263046741485596
Carlton Morris,Luton,FWD,4.7,140,3.9,3.3263046741485596
