name,team,position,value,total_points,points_per_game,elapsed
Alisson Ramses Becker,Liverpool,GK,5.7,98,3.9,0.34484314918518066
Gabriel dos Santos Magalhães,Arsenal,DEF,5.4,134,4.1,0.34484314918518066
Nathan Aké,Man City,DEF,5.0,95,3.7,0.34484314918518066
Joško Gvardiol,Man City,DEF,5.0,88,3.7,0.34484314918518066
Jarrad Branthwaite,Everton,DEF,4.4,112,3.5,0.34484314918518066
Mohamed Salah,Liverpool,MID,13.5,190,6.6,0.34484314918518066
Bukayo Saka,Arsenal,MID,9.0,214,6.5,0.34484314918518066
Phil Foden,Man City,MID,8.4,199,6.4,0.34484314918518066
Jarrod Bowen,West Ham,MID,7.6,178,5.6,0.34484314918518066
Jean-Philippe Mateta,Crystal Palace,FWD,5.1,130,4.1,0.34484314918518066
Nicolas Jackson,Chelsea,FWD,6.9,117,3.8,0.34484314918518066
