name,team,position,value,total_points,points_per_game,elapsed
Jordan Pickford,Everton,GK,4.8,141,4.0,0.3388354778289795
Benjamin White,Arsenal,DEF,6.1,168,4.9,0.3388354778289795
Gabriel dos Santos Magalhães,Arsenal,DEF,5.4,134,4.1,0.3388354778289795
Oleksandr Zinchenko,Arsenal,DEF,5.0,103,4.0,0.3388354778289795
Jarrad Branthwaite,Everton,DEF,4.4,112,3.5,0.3388354778289795
Cole Palmer,Chelsea,MID,6.2,215,7.2,0.3388354778289795
Son Heung-min,Spurs,MID,9.9,195,6.3,0.3388354778289795
Michael Olise,Crystal Palace,MID,5.6,91,5.7,0.3388354778289795
Martin Ødegaard,Arsenal,MID,8.6,170,5.3,0.3388354778289795
Dominic Solanke,Bournemouth,FWD,7.2,166,4.7,0.3388354778289795
Chris Wood,Nott'm Forest,FWD,4.8,114,4.1,0.3388354778289795
