name,team,position,value,total_points,points_per_game,elapsed
Jordan Pickford,Everton,GK,4.8,141,4.0,0.36719608306884766
Benjamin White,Arsenal,DEF,6.1,168,4.9,0.36719608306884766
Trent Alexander-Arnold,Liverpool,DEF,8.4,115,4.6,0.36719608306884766
William Saliba,Arsenal,DEF,5.9,147,4.2,0.36719608306884766
John Stones,Man City,DEF,5.3,52,3.5,0.36719608306884766
Cole Palmer,Chelsea,MID,6.2,215,7.2,0.36719608306884766
Michael Olise,Crystal Palace,MID,5.6,91,5.7,0.36719608306884766
Jarrod Bowen,West Ham,MID,7.6,178,5.6,0.36719608306884766
Kai Havertz,Arsenal,MID,7.5,163,4.8,0.36719608306884766
Alexander Isak,Newcastle,FWD,8.3,147,5.7,0.36719608306884766
Dominic Solanke,Bournemouth,FWD,7.2,166,4.7,0.36719608306884766
