name,team,position,value,total_points,points_per_game,elapsed
Jordan Pickford,Everton,GK,4.8,141,4.0,0.34128808975219727
William Saliba,Arsenal,DEF,5.9,147,4.2,0.34128808975219727
Gabriel dos Santos Magalhães,Arsenal,DEF,5.4,134,4.1,0.34128808975219727
Oleksandr Zinchenko,Arsenal,DEF,5.0,103,4.0,0.34128808975219727
Nathan Aké,Man City,DEF,5.0,95,3.7,0.34128808975219727
Mohamed Salah,Liverpool,MID,13.5,190,6.6,0.34128808975219727
Son Heung-min,Spurs,MID,9.9,195,6.3,0.34128808975219727
Bryan Mbeumo,Brentford,MID,6.8,110,5.0,0.34128808975219727
Douglas Luiz Soares de Paulo,Aston Villa,MID,5.4,143,4.5,0.34128808975219727
Jean-Philippe Mateta,Crystal Palace,FWD,5.1,130,4.1,0.34128808975219727
Darwin Núñez Ribeiro,Liverpool,FWD,7.6,129,3.9,0.34128808975219727
