name,team,position,value,total_points,points_per_game,elapsed
David Raya Martin,Arsenal,GK,5.2,122,4.2,0.390411376953125
Benjamin White,Arsenal,DEF,6.1,168,4.9,0.390411376953125
Trent Alexander-Arnold,Liverpool,DEF,8.4,115,4.6,0.390411376953125
Gabriel dos Santos Magalhães,Arsenal,DEF,5.4,134,4.1,0.390411376953125
Oleksandr Zinchenko,Arsenal,DEF,5.0,103,4.0,0.390411376953125
Cole Palmer,Chelsea,MID,6.2,215,7.2,0.390411376953125
Mohamed Salah,Liverpool,MID,13.5,190,6.6,0.390411376953125
Michael Olise,Crystal Palace,MID,5.6,91,5.7,0.390411376953125
Jarrod Bowen,West Ham,MID,7.6,178,5.6,0.390411376953125
Alexander Isak,Newcastle,FWD,8.3,147,5.7,0.390411376953125
Rodrigo Muniz Carvalho,Fulham,FWD,4.5,92,4.0,0.390411376953125
