name,team,position,value,total_points,points_per_game,elapsed
Alisson Ramses Becker,Liverpool,GK,5.7,98,3.9,0.3490922451019287
Benjamin White,Arsenal,DEF,6.1,168,4.9,0.3490922451019287
Kyle Walker,Man City,DEF,5.4,106,3.8,0.3490922451019287
Jarrad Branthwaite,Everton,DEF,4.4,112,3.5,0.3490922451019287
Marcos Senesi,Bournemouth,DEF,4.4,97,3.5,0.3490922451019287
Martin Ødegaard,Arsenal,MID,8.6,170,5.3,0.3490922451019287
Anthony Gordon,Newcastle,MID,6.3,169,5.3,0.3490922451019287
Bryan Mbeumo,Brentford,MID,6.8,110,5.0,0.3490922451019287
Douglas Luiz Soares de Paulo,Aston Villa,MID,5.4,143,4.5,0.3490922451019287
Erling Haaland,Man City,FWD,14.1,179,6.6,0.3490922451019287
Jean-Philippe Mateta,Crystal Palace,FWD,5.1,130,4.1,0.3490922451019287
