name,team,position,value,total_points,points_per_game,elapsed
Alisson Ramses Becker,Liverpool,GK,5.7,98,3.9,0.3410327434539795
Trent Alexander-Arnold,Liverpool,DEF,8.4,115,4.6,0.3410327434539795
Pedro Porro,Spurs,DEF,5.8,112,3.6,0.3410327434539795
Jakub Kiwior,Arsenal,DEF,4.2,66,3.5,0.3410327434539795
Marcos Senesi,Bournemouth,DEF,4.4,97,3.5,0.3410327434539795
Bukayo Saka,Arsenal,MID,9.0,214,6.5,0.3410327434539795
Michael Olise,Crystal Palace,MID,5.6,91,5.7,0.3410327434539795
Bryan Mbeumo,Brentford,MID,6.8,110,5.0,0.3410327434539795
Ben Brereton,Sheffield Utd,MID,5.0,50,4.5,0.3410327434539795
Erling Haaland,Man City,FWD,14.1,179,6.6,0.3410327434539795
Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.6,126,4.3,0.3410327434539795
