name,team,position,value,total_points,points_per_game,elapsed
David Raya Martin,Arsenal,GK,5.2,122,4.2,33.27471446990967
William Saliba,Arsenal,DEF,5.9,147,4.2,33.27471446990967
Kyle Walker,Man City,DEF,5.4,106,3.8,33.27471446990967
Manuel Akanji,Man City,DEF,5.0,96,3.7,33.27471446990967
Pedro Porro,Spurs,DEF,5.8,112,3.6,33.27471446990967
Mohamed Salah,Liverpool,MID,13.5,190,6.6,33.27471446990967
Bukayo Saka,Arsenal,MID,9.0,214,6.5,33.27471446990967
Jarrod Bowen,West Ham,MID,7.6,178,5.6,33.27471446990967
Anthony Gordon,Newcastle,MID,6.3,169,5.3,33.27471446990967
Alexander Isak,Newcastle,FWD,8.3,147,5.7,33.27471446990967
Jean-Philippe Mateta,Crystal Palace,FWD,5.1,130,4.1,33.27471446990967
