name,team,position,value,total_points,points_per_game,elapsed
Alphonse Areola,West Ham,GK,4.2,107,3.8,32.84153366088867
Trent Alexander-Arnold,Liverpool,DEF,8.4,115,4.6,32.84153366088867
Gabriel dos Santos Magalhães,Arsenal,DEF,5.4,134,4.1,32.84153366088867
Manuel Akanji,Man City,DEF,5.0,96,3.7,32.84153366088867
Pedro Porro,Spurs,DEF,5.8,112,3.6,32.84153366088867
Cole Palmer,Chelsea,MID,6.2,215,7.2,32.84153366088867
Mohamed Salah,Liverpool,MID,13.5,190,6.6,32.84153366088867
Kevin De Bruyne,Man City,MID,10.5,82,5.9,32.84153366088867
Michael Olise,Crystal Palace,MID,5.6,91,5.7,32.84153366088867
Julián Álvarez,Man City,FWD,6.4,147,4.5,32.84153366088867
Rodrigo Muniz Carvalho,Fulham,FWD,4.5,92,4.0,32.84153366088867
