name,team,position,value,total_points,points_per_game,elapsed
Alisson Ramses Becker,Liverpool,GK,5.7,98,3.9,32.91211748123169
Gabriel dos Santos Magalhães,Arsenal,DEF,5.4,134,4.1,32.91211748123169
Manuel Akanji,Man City,DEF,5.0,96,3.7,32.91211748123169
Nathan Aké,Man City,DEF,5.0,95,3.7,32.91211748123169
Pedro Porro,Spurs,DEF,5.8,112,3.6,32.91211748123169
Mohamed Salah,Liverpool,MID,13.5,190,6.6,32.91211748123169
Michael Olise,Crystal Palace,MID,5.6,91,5.7,32.91211748123169
Jarrod Bowen,West Ham,MID,7.6,178,5.6,32.91211748123169
Bryan Mbeumo,Brentford,MID,6.8,110,5.0,32.91211748123169
Ollie Watkins,Aston Villa,FWD,9.0,219,6.4,32.91211748123169
Alexander Isak,Newcastle,FWD,8.3,147,5.7,32.91211748123169
