name,team,position,value,total_points,points_per_game,elapsed
Alisson Ramses Becker,Liverpool,GK,5.7,98,3.9,32.08128094673157
William Saliba,Arsenal,DEF,5.9,147,4.2,32.08128094673157
Nathan Aké,Man City,DEF,5.0,95,3.7,32.08128094673157
Jarrad Branthwaite,Everton,DEF,4.4,112,3.5,32.08128094673157
Marcos Senesi,Bournemouth,DEF,4.4,97,3.5,32.08128094673157
Mohamed Salah,Liverpool,MID,13.5,190,6.6,32.08128094673157
Bukayo Saka,Arsenal,MID,9.0,214,6.5,32.08128094673157
Son Heung-min,Spurs,MID,9.9,195,6.3,32.08128094673157
Michael Olise,Crystal Palace,MID,5.6,91,5.7,32.08128094673157
Alexander Isak,Newcastle,FWD,8.3,147,5.7,32.08128094673157
Chris Wood,Nott'm Forest,FWD,4.8,114,4.1,32.08128094673157
