name,team,position,value,total_points,points_per_game,elapsed
David Raya Martin,Arsenal,GK,5.2,122,4.2,32.73273825645447
Kyle Walker,Man City,DEF,5.4,106,3.8,32.73273825645447
Nathan Aké,Man City,DEF,5.0,95,3.7,32.73273825645447
Joško Gvardiol,Man City,DEF,5.0,88,3.7,32.73273825645447
Marcos Senesi,Bournemouth,DEF,4.4,97,3.5,32.73273825645447
Cole Palmer,Chelsea,MID,6.2,215,7.2,32.73273825645447
Mohamed Salah,Liverpool,MID,13.5,190,6.6,32.73273825645447
Jarrod Bowen,West Ham,MID,7.6,178,5.6,32.73273825645447
Bryan Mbeumo,Brentford,MID,6.8,110,5.0,32.73273825645447
Ollie Watkins,Aston Villa,FWD,9.0,219,6.4,32.73273825645447
Alexander Isak,Newcastle,FWD,8.3,147,5.7,32.73273825645447
