name,team,position,value,total_points,points_per_game,elapsed
Alisson Ramses Becker,Liverpool,GK,5.7,98,3.9,32.9666314125061
Benjamin White,Arsenal,DEF,6.1,168,4.9,32.9666314125061
Kyle Walker,Man City,DEF,5.4,106,3.8,32.9666314125061
Manuel Akanji,Man City,DEF,5.0,96,3.7,32.9666314125061
Pedro Porro,Spurs,DEF,5.8,112,3.6,32.9666314125061
Cole Palmer,Chelsea,MID,6.2,215,7.2,32.9666314125061
Mohamed Salah,Liverpool,MID,13.5,190,6.6,32.9666314125061
Bukayo Saka,Arsenal,MID,9.0,214,6.5,32.9666314125061
Michael Olise,Crystal Palace,MID,5.6,91,5.7,32.9666314125061
Alexander Isak,Newcastle,FWD,8.3,147,5.7,32.9666314125061
Dominic Solanke,Bournemouth,FWD,7.2,166,4.7,32.9666314125061
