name,team,position,value,total_points,points_per_game,elapsed
David Raya Martin,Arsenal,GK,5.2,122,4.2,33.428343057632446
Gabriel dos Santos Magalhães,Arsenal,DEF,5.4,134,4.1,33.428343057632446
Kyle Walker,Man City,DEF,5.4,106,3.8,33.428343057632446
Jarrad Branthwaite,Everton,DEF,4.4,112,3.5,33.428343057632446
Marcos Senesi,Bournemouth,DEF,4.4,97,3.5,33.428343057632446
Cole Palmer,Chelsea,MID,6.2,215,7.2,33.428343057632446
Bukayo Saka,Arsenal,MID,9.0,214,6.5,33.428343057632446
Michael Olise,Crystal Palace,MID,5.6,91,5.7,33.428343057632446
Jarrod Bowen,West Ham,MID,7.6,178,5.6,33.428343057632446
Erling Haaland,Man City,FWD,14.1,179,6.6,33.428343057632446
Ollie Watkins,Aston Villa,FWD,9.0,219,6.4,33.428343057632446
