name,team,position,value,total_points,points_per_game,elapsed
Jordan Pickford,Everton,GK,4.8,141,4.0,32.800156593322754
Kyle Walker,Man City,DEF,5.4,106,3.8,32.800156593322754
Manuel Akanji,Man City,DEF,5.0,96,3.7,32.800156593322754
Pedro Porro,Spurs,DEF,5.8,112,3.6,32.800156593322754
Jarrad Branthwaite,Everton,DEF,4.4,112,3.5,32.800156593322754
Mohamed Salah,Liverpool,MID,13.5,190,6.6,32.800156593322754
Kevin De Bruyne,Man City,MID,10.5,82,5.9,32.800156593322754
Michael Olise,Crystal Palace,MID,5.6,91,5.7,32.800156593322754
Kai Havertz,Arsenal,MID,7.5,163,4.8,32.800156593322754
Ollie Watkins,Aston Villa,FWD,9.0,219,6.4,32.800156593322754
Alexander Isak,Newcastle,FWD,8.3,147,5.7,32.800156593322754
