name,team,position,value,total_points,points_per_game,elapsed
Alphonse Areola,West Ham,GK,4.2,107,3.8,33.6359441280365
Trent Alexander-Arnold,Liverpool,DEF,8.4,115,4.6,33.6359441280365
William Saliba,Arsenal,DEF,5.9,147,4.2,33.6359441280365
Kyle Walker,Man City,DEF,5.4,106,3.8,33.6359441280365
Jarrad Branthwaite,Everton,DEF,4.4,112,3.5,33.6359441280365
Mohamed Salah,Liverpool,MID,13.5,190,6.6,33.6359441280365
Son Heung-min,Spurs,MID,9.9,195,6.3,33.6359441280365
Bryan Mbeumo,Brentford,MID,6.8,110,5.0,33.6359441280365
Ben Brereton,Sheffield Utd,MID,5.0,50,4.5,33.6359441280365
Alexander Isak,Newcastle,FWD,8.3,147,5.7,33.6359441280365
Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.6,126,4.3,33.6359441280365
