name,team,position,value,total_points,points_per_game,elapsed
Alphonse Areola,West Ham,GK,4.2,107,3.8,33.09955072402954
Manuel Akanji,Man City,DEF,5.0,96,3.7,33.09955072402954
Pedro Porro,Spurs,DEF,5.8,112,3.6,33.09955072402954
Jarrad Branthwaite,Everton,DEF,4.4,112,3.5,33.09955072402954
Marcos Senesi,Bournemouth,DEF,4.4,97,3.5,33.09955072402954
Cole Palmer,Chelsea,MID,6.2,215,7.2,33.09955072402954
Mohamed Salah,Liverpool,MID,13.5,190,6.6,33.09955072402954
Kai Havertz,Arsenal,MID,7.5,163,4.8,33.09955072402954
Douglas Luiz Soares de Paulo,Aston Villa,MID,5.4,143,4.5,33.09955072402954
Erling Haaland,Man City,FWD,14.1,179,6.6,33.09955072402954
Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.6,126,4.3,33.09955072402954
