name,team,position,value,total_points,points_per_game,elapsed
Jordan Pickford,Everton,GK,4.8,141,4.0,32.84599447250366
Benjamin White,Arsenal,DEF,6.1,168,4.9,32.84599447250366
Kyle Walker,Man City,DEF,5.4,106,3.8,32.84599447250366
Nathan Aké,Man City,DEF,5.0,95,3.7,32.84599447250366
Pedro Porro,Spurs,DEF,5.8,112,3.6,32.84599447250366
Cole Palmer,Chelsea,MID,6.2,215,7.2,32.84599447250366
Mohamed Salah,Liverpool,MID,13.5,190,6.6,32.84599447250366
Jarrod Bowen,West Ham,MID,7.6,178,5.6,32.84599447250366
Anthony Gordon,Newcastle,MID,6.3,169,5.3,32.84599447250366
Ollie Watkins,Aston Villa,FWD,9.0,219,6.4,32.84599447250366
Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.6,126,4.3,32.84599447250366
