name,team,position,value,total_points,points_per_game,elapsed
Jordan Pickford,Everton,GK,4.8,141,4.0,33.04149007797241
Trent Alexander-Arnold,Liverpool,DEF,8.4,115,4.6,33.04149007797241
Gabriel dos Santos Magalhães,Arsenal,DEF,5.4,134,4.1,33.04149007797241
Kyle Walker,Man City,DEF,5.4,106,3.8,33.04149007797241
Pedro Porro,Spurs,DEF,5.8,112,3.6,33.04149007797241
Kevin De Bruyne,Man City,MID,10.5,82,5.9,33.04149007797241
Michael Olise,Crystal Palace,MID,5.6,91,5.7,33.04149007797241
Jarrod Bowen,West Ham,MID,7.6,178,5.6,33.04149007797241
Bryan Mbeumo,Brentford,MID,6.8,110,5.0,33.04149007797241
Ollie Watkins,Aston Villa,FWD,9.0,219,6.4,33.04149007797241
Alexander Isak,Newcastle,FWD,8.3,147,5.7,33.04149007797241
