name,team,position,value,total_points,points_per_game,elapsed
Alphonse Areola,West Ham,GK,4.2,107,3.8,31.976520538330078
William Saliba,Arsenal,DEF,5.9,147,4.2,31.976520538330078
Manuel Akanji,Man City,DEF,5.0,96,3.7,31.976520538330078
Nathan Aké,Man City,DEF,5.0,95,3.7,31.976520538330078
Jarrad Branthwaite,Everton,DEF,4.4,112,3.5,31.976520538330078
Cole Palmer,Chelsea,MID,6.2,215,7.2,31.976520538330078
Mohamed Salah,Liverpool,MID,13.5,190,6.6,31.976520538330078
Anthony Gordon,Newcastle,MID,6.3,169,5.3,31.976520538330078
Douglas Luiz Soares de Paulo,Aston Villa,MID,5.4,143,4.5,31.976520538330078
Erling Haaland,Man City,FWD,14.1,179,6.6,31.976520538330078
Ollie Watkins,Aston Villa,FWD,9.0,219,6.4,31.976520538330078
