name,team,position,value,total_points,points_per_game,elapsed
David Raya Martin,Arsenal,GK,5.2,122,4.2,32.68141150474548
Benjamin White,Arsenal,DEF,6.1,168,4.9,32.68141150474548
Nathan Aké,Man City,DEF,5.0,95,3.7,32.68141150474548
Joško Gvardiol,Man City,DEF,5.0,88,3.7,32.68141150474548
Pedro Porro,Spurs,DEF,5.8,112,3.6,32.68141150474548
Cole Palmer,Chelsea,MID,6.2,215,7.2,32.68141150474548
Mohamed Salah,Liverpool,MID,13.5,190,6.6,32.68141150474548
Bukayo Saka,Arsenal,MID,9.0,214,6.5,32.68141150474548
Kevin De Bruyne,Man City,MID,10.5,82,5.9,32.68141150474548
Dominic Solanke,Bournemouth,FWD,7.2,166,4.7,32.68141150474548
Jean-Philippe Mateta,Crystal Palace,FWD,5.1,130,4.1,32.68141150474548
