name,team,position,value,total_points,points_per_game,elapsed
Alphonse Areola,West Ham,GK,4.2,107,3.8,32.88716912269592
Benjamin White,Arsenal,DEF,6.1,168,4.9,32.88716912269592
Manuel Akanji,Man City,DEF,5.0,96,3.7,32.88716912269592
Nathan Aké,Man City,DEF,5.0,95,3.7,32.88716912269592
Pedro Porro,Spurs,DEF,5.8,112,3.6,32.88716912269592
Mohamed Salah,Liverpool,MID,13.5,190,6.6,32.88716912269592
Bukayo Saka,Arsenal,MID,9.0,214,6.5,32.88716912269592
Michael Olise,Crystal Palace,MID,5.6,91,5.7,32.88716912269592
Jarrod Bowen,West Ham,MID,7.6,178,5.6,32.88716912269592
Ollie Watkins,Aston Villa,FWD,9.0,219,6.4,32.88716912269592
Alexander Isak,Newcastle,FWD,8.3,147,5.7,32.88716912269592
