name,team,position,value,total_points,points_per_game,elapsed
Jordan Pickford,Everton,GK,4.8,141,4.0,33.10504412651062
Trent Alexander-Arnold,Liverpool,DEF,8.4,115,4.6,33.10504412651062
William Saliba,Arsenal,DEF,5.9,147,4.2,33.10504412651062
Gabriel dos Santos Magalhães,Arsenal,DEF,5.4,134,4.1,33.10504412651062
Joško Gvardiol,Man City,DEF,5.0,88,3.7,33.10504412651062
Mohamed Salah,Liverpool,MID,13.5,190,6.6,33.10504412651062
Bryan Mbeumo,Brentford,MID,6.8,110,5.0,33.10504412651062
Douglas Luiz Soares de Paulo,Aston Villa,MID,5.4,143,4.5,33.10504412651062
Ben Brereton,Sheffield Utd,MID,5.0,50,4.5,33.10504412651062
Erling Haaland,Man City,FWD,14.1,179,6.6,33.10504412651062
Jean-Philippe Mateta,Crystal Palace,FWD,5.1,130,4.1,33.10504412651062
