name,team,position,value,total_points,points_per_game,elapsed
David Raya Martin,Arsenal,GK,5.2,122,4.2,32.9564094543457
Benjamin White,Arsenal,DEF,6.1,168,4.9,32.9564094543457
Trent Alexander-Arnold,Liverpool,DEF,8.4,115,4.6,32.9564094543457
Pedro Porro,Spurs,DEF,5.8,112,3.6,32.9564094543457
Jarrad Branthwaite,Everton,DEF,4.4,112,3.5,32.9564094543457
Mohamed Salah,Liverpool,MID,13.5,190,6.6,32.9564094543457
Phil Foden,Man City,MID,8.4,199,6.4,32.9564094543457
Jarrod Bowen,West Ham,MID,7.6,178,5.6,32.9564094543457
Bryan Mbeumo,Brentford,MID,6.8,110,5.0,32.9564094543457
Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.6,126,4.3,32.9564094543457
Nicolas Jackson,Chelsea,FWD,6.9,117,3.8,32.9564094543457
