name,team,position,value,total_points,points_per_game,elapsed
Alphonse Areola,West Ham,GK,4.2,107,3.8,32.010122776031494
Kyle Walker,Man City,DEF,5.4,106,3.8,32.010122776031494
Pedro Porro,Spurs,DEF,5.8,112,3.6,32.010122776031494
Jarrad Branthwaite,Everton,DEF,4.4,112,3.5,32.010122776031494
Jakub Kiwior,Arsenal,DEF,4.2,66,3.5,32.010122776031494
Mohamed Salah,Liverpool,MID,13.5,190,6.6,32.010122776031494
Kevin De Bruyne,Man City,MID,10.5,82,5.9,32.010122776031494
Jarrod Bowen,West Ham,MID,7.6,178,5.6,32.010122776031494
Martin Ødegaard,Arsenal,MID,8.6,170,5.3,32.010122776031494
Ollie Watkins,Aston Villa,FWD,9.0,219,6.4,32.010122776031494
Jean-Philippe Mateta,Crystal Palace,FWD,5.1,130,4.1,32.010122776031494
