name,team,position,value,total_points,points_per_game,elapsed
David Raya Martin,Arsenal,GK,5.2,121,4.3,3.4088547229766846
Trent Alexander-Arnold,Liverpool,DEF,8.4,114,4.8,3.4088547229766846
Pedro Porro,Spurs,DEF,5.8,110,3.8,3.4088547229766846
Fabian Schär,Newcastle,DEF,5.7,121,3.7,3.4088547229766846
Manuel Akanji,Man City,DEF,5.0,88,3.5,3.4088547229766846
Mohamed Salah,Liverpool,MID,13.6,189,6.8,3.4088547229766846
Bruno Borges Fernandes,Man Utd,MID,8.4,157,4.9,3.4088547229766846
Douglas Luiz Soares de Paulo,Aston Villa,MID,5.4,142,4.6,3.4088547229766846
Pascal Groß,Brighton,MID,6.2,143,4.6,3.4088547229766846
Dominic Solanke,Bournemouth,FWD,7.3,164,4.8,3.4088547229766846
Chris Wood,Nott'm Forest,FWD,4.8,112,4.1,3.4088547229766846
