name,team,position,value,total_points,points_per_game,elapsed
Alisson Ramses Becker,Liverpool,GK,5.7,95,4.0,3.414301633834839
Trent Alexander-Arnold,Liverpool,DEF,8.4,114,4.8,3.414301633834839
Gabriel dos Santos Magalhães,Arsenal,DEF,5.4,133,4.2,3.414301633834839
Pedro Porro,Spurs,DEF,5.8,110,3.8,3.414301633834839
Fabian Schär,Newcastle,DEF,5.7,121,3.7,3.414301633834839
Son Heung-min,Spurs,MID,9.9,186,6.4,3.414301633834839
Kevin De Bruyne,Man City,MID,10.4,71,5.5,3.414301633834839
Martin Ødegaard,Arsenal,MID,8.6,168,5.4,3.414301633834839
Bryan Mbeumo,Brentford,MID,6.8,109,5.2,3.414301633834839
Jean-Philippe Mateta,Crystal Palace,FWD,5.1,128,4.1,3.414301633834839
David Datro Fofana,Burnley,FWD,5.0,47,3.9,3.414301633834839
