name,team,position,value,total_points,points_per_game,elapsed
David Raya Martin,Arsenal,GK,5.2,121,4.3,3.430962562561035
Benjamin White,Arsenal,DEF,6.0,167,5.1,3.430962562561035
Trent Alexander-Arnold,Liverpool,DEF,8.4,114,4.8,3.430962562561035
Fabian Schär,Newcastle,DEF,5.7,121,3.7,3.430962562561035
Kyle Walker,Man City,DEF,5.3,98,3.6,3.430962562561035
Son Heung-min,Spurs,MID,9.9,186,6.4,3.430962562561035
Kevin De Bruyne,Man City,MID,10.4,71,5.5,3.430962562561035
Bryan Mbeumo,Brentford,MID,6.8,109,5.2,3.430962562561035
Bruno Borges Fernandes,Man Utd,MID,8.4,157,4.9,3.430962562561035
Dominic Solanke,Bournemouth,FWD,7.3,164,4.8,3.430962562561035
Chris Wood,Nott'm Forest,FWD,4.8,112,4.1,3.430962562561035
