name,team,position,value,total_points,points_per_game,elapsed
Alphonse Areola,West Ham,GK,4.2,106,3.9,30.864771842956543
Gabriel dos Santos Magalhães,Arsenal,DEF,5.4,133,4.2,30.864771842956543
Kyle Walker,Man City,DEF,5.3,98,3.6,30.864771842956543
Manuel Akanji,Man City,DEF,5.0,88,3.5,30.864771842956543
Cristian Romero,Spurs,DEF,5.1,91,3.4,30.864771842956543
Cole Palmer,Chelsea,MID,6.2,207,7.4,30.864771842956543
Mohamed Salah,Liverpool,MID,13.6,189,6.8,30.864771842956543
Martin Ødegaard,Arsenal,MID,8.6,168,5.4,30.864771842956543
Pascal Groß,Brighton,MID,6.2,143,4.6,30.864771842956543
Alexander Isak,Newcastle,FWD,8.2,134,5.4,30.864771842956543
Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.6,121,4.3,30.864771842956543
