name,team,position,value,total_points,points_per_game,elapsed
Jordan Pickford,Everton,GK,4.7,131,3.9,30.451185941696167
Trent Alexander-Arnold,Liverpool,DEF,8.4,114,4.8,30.451185941696167
Pedro Porro,Spurs,DEF,5.8,110,3.8,30.451185941696167
Jakub Kiwior,Arsenal,DEF,4.3,65,3.6,30.451185941696167
Kyle Walker,Man City,DEF,5.3,98,3.6,30.451185941696167
Cole Palmer,Chelsea,MID,6.2,207,7.4,30.451185941696167
Mohamed Salah,Liverpool,MID,13.6,189,6.8,30.451185941696167
Bruno Borges Fernandes,Man Utd,MID,8.4,157,4.9,30.451185941696167
Douglas Luiz Soares de Paulo,Aston Villa,MID,5.4,142,4.6,30.451185941696167
Alexander Isak,Newcastle,FWD,8.2,134,5.4,30.451185941696167
Julián Álvarez,Man City,FWD,6.4,145,4.5,30.451185941696167
