name,team,position,value,total_points,points_per_game,elapsed
Jordan Pickford,Everton,GK,4.7,131,3.9,30.432350158691406
Benjamin White,Arsenal,DEF,6.0,167,5.1,30.432350158691406
Trent Alexander-Arnold,Liverpool,DEF,8.4,114,4.8,30.432350158691406
William Saliba,Arsenal,DEF,5.9,146,4.3,30.432350158691406
Manuel Akanji,Man City,DEF,5.0,88,3.5,30.432350158691406
Son Heung-min,Spurs,MID,9.9,186,6.4,30.432350158691406
Michael Olise,Crystal Palace,MID,5.6,89,5.9,30.432350158691406
Kevin De Bruyne,Man City,MID,10.4,71,5.5,30.432350158691406
Bryan Mbeumo,Brentford,MID,6.8,109,5.2,30.432350158691406
Ollie Watkins,Aston Villa,FWD,9.0,217,6.6,30.432350158691406
Alexander Isak,Newcastle,FWD,8.2,134,5.4,30.432350158691406
