name,team,position,value,total_points,points_per_game,elapsed
Jordan Pickford,Everton,GK,4.7,131,3.9,30.766586542129517
Benjamin White,Arsenal,DEF,6.0,167,5.1,30.766586542129517
Trent Alexander-Arnold,Liverpool,DEF,8.4,114,4.8,30.766586542129517
Fabian Schär,Newcastle,DEF,5.7,121,3.7,30.766586542129517
Nathan Aké,Man City,DEF,5.0,89,3.6,30.766586542129517
Cole Palmer,Chelsea,MID,6.2,207,7.4,30.766586542129517
Mohamed Salah,Liverpool,MID,13.6,189,6.8,30.766586542129517
Son Heung-min,Spurs,MID,9.9,186,6.4,30.766586542129517
Martin Ødegaard,Arsenal,MID,8.6,168,5.4,30.766586542129517
Dominic Solanke,Bournemouth,FWD,7.3,164,4.8,30.766586542129517
David Datro Fofana,Burnley,FWD,5.0,47,3.9,30.766586542129517
