name,team,position,value,total_points,points_per_game,elapsed
David Raya Martin,Arsenal,GK,5.2,121,4.3,30.607642889022827
Fabian Schär,Newcastle,DEF,5.7,121,3.7,30.607642889022827
John Stones,Man City,DEF,5.3,52,3.5,30.607642889022827
Rico Lewis,Man City,DEF,4.2,51,3.4,30.607642889022827
Cristian Romero,Spurs,DEF,5.1,91,3.4,30.607642889022827
Cole Palmer,Chelsea,MID,6.2,207,7.4,30.607642889022827
Mohamed Salah,Liverpool,MID,13.6,189,6.8,30.607642889022827
Son Heung-min,Spurs,MID,9.9,186,6.4,30.607642889022827
Bryan Mbeumo,Brentford,MID,6.8,109,5.2,30.607642889022827
Dominic Solanke,Bournemouth,FWD,7.3,164,4.8,30.607642889022827
Chris Wood,Nott'm Forest,FWD,4.8,112,4.1,30.607642889022827
