name,team,position,value,total_points,points_per_game,elapsed
Alphonse Areola,West Ham,GK,4.2,106,3.9,30.727347373962402
Gabriel dos Santos Magalhães,Arsenal,DEF,5.4,133,4.2,30.727347373962402
Fabian Schär,Newcastle,DEF,5.7,121,3.7,30.727347373962402
Manuel Akanji,Man City,DEF,5.0,88,3.5,30.727347373962402
Rico Lewis,Man City,DEF,4.2,51,3.4,30.727347373962402
Mohamed Salah,Liverpool,MID,13.6,189,6.8,30.727347373962402
Michael Olise,Crystal Palace,MID,5.6,89,5.9,30.727347373962402
Kevin De Bruyne,Man City,MID,10.4,71,5.5,30.727347373962402
Bruno Borges Fernandes,Man Utd,MID,8.4,157,4.9,30.727347373962402
Nicolas Jackson,Chelsea,FWD,6.9,109,3.8,30.727347373962402
Yoane Wissa,Brentford,FWD,5.7,108,3.6,30.727347373962402
