name,team,position,value,total_points,points_per_game,elapsed
Alphonse Areola,West Ham,GK,4.2,106,3.9,30.614484548568726
Gabriel dos Santos Magalhães,Arsenal,DEF,5.4,133,4.2,30.614484548568726
Pedro Porro,Spurs,DEF,5.8,110,3.8,30.614484548568726
Fabian Schär,Newcastle,DEF,5.7,121,3.7,30.614484548568726
John Stones,Man City,DEF,5.3,52,3.5,30.614484548568726
Cole Palmer,Chelsea,MID,6.2,207,7.4,30.614484548568726
Mohamed Salah,Liverpool,MID,13.6,189,6.8,30.614484548568726
Martin Ødegaard,Arsenal,MID,8.6,168,5.4,30.614484548568726
Bruno Borges Fernandes,Man Utd,MID,8.4,157,4.9,30.614484548568726
Alexander Isak,Newcastle,FWD,8.2,134,5.4,30.614484548568726
Dominic Solanke,Bournemouth,FWD,7.3,164,4.8,30.614484548568726
