name,team,position,value,total_points,points_per_game,elapsed
Alisson Ramses Becker,Liverpool,GK,5.7,95,4.0,30.52239418029785
William Saliba,Arsenal,DEF,5.9,146,4.3,30.52239418029785
Pedro Porro,Spurs,DEF,5.8,110,3.8,30.52239418029785
Fabian Schär,Newcastle,DEF,5.7,121,3.7,30.52239418029785
Jakub Kiwior,Arsenal,DEF,4.3,65,3.6,30.52239418029785
Cole Palmer,Chelsea,MID,6.2,207,7.4,30.52239418029785
Mohamed Salah,Liverpool,MID,13.6,189,6.8,30.52239418029785
Bruno Borges Fernandes,Man Utd,MID,8.4,157,4.9,30.52239418029785
Pascal Groß,Brighton,MID,6.2,143,4.6,30.52239418029785
Ollie Watkins,Aston Villa,FWD,9.0,217,6.6,30.52239418029785
Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.6,121,4.3,30.52239418029785
