name,team,position,value,total_points,points_per_game,elapsed
Jordan Pickford,Everton,GK,4.7,131,3.9,30.63014316558838
Trent Alexander-Arnold,Liverpool,DEF,8.4,114,4.8,30.63014316558838
Gabriel dos Santos Magalhães,Arsenal,DEF,5.4,133,4.2,30.63014316558838
Pedro Porro,Spurs,DEF,5.8,110,3.8,30.63014316558838
Manuel Akanji,Man City,DEF,5.0,88,3.5,30.63014316558838
Cole Palmer,Chelsea,MID,6.2,207,7.4,30.63014316558838
Mohamed Salah,Liverpool,MID,13.6,189,6.8,30.63014316558838
Michael Olise,Crystal Palace,MID,5.6,89,5.9,30.63014316558838
Bryan Mbeumo,Brentford,MID,6.8,109,5.2,30.63014316558838
Alexander Isak,Newcastle,FWD,8.2,134,5.4,30.63014316558838
Carlton Morris,Luton,FWD,4.8,131,3.9,30.63014316558838
