name,team,position,value,total_points,points_per_game,elapsed
Jordan Pickford,Everton,GK,4.7,131,3.9,30.528684854507446
Trent Alexander-Arnold,Liverpool,DEF,8.4,114,4.8,30.528684854507446
William Saliba,Arsenal,DEF,5.9,146,4.3,30.528684854507446
Fabian Schär,Newcastle,DEF,5.7,121,3.7,30.528684854507446
Kyle Walker,Man City,DEF,5.3,98,3.6,30.528684854507446
Mohamed Salah,Liverpool,MID,13.6,189,6.8,30.528684854507446
Michael Olise,Crystal Palace,MID,5.6,89,5.9,30.528684854507446
Martin Ødegaard,Arsenal,MID,8.6,168,5.4,30.528684854507446
Anthony Gordon,Newcastle,MID,6.2,159,5.1,30.528684854507446
Carlton Morris,Luton,FWD,4.8,131,3.9,30.528684854507446
Rasmus Højlund,Man Utd,FWD,7.0,93,3.7,30.528684854507446
