name,team,position,value,total_points,points_per_game,elapsed
Alisson Ramses Becker,Liverpool,GK,5.7,95,4.0,30.463730096817017
William Saliba,Arsenal,DEF,5.9,146,4.3,30.463730096817017
Pedro Porro,Spurs,DEF,5.8,110,3.8,30.463730096817017
Fabian Schär,Newcastle,DEF,5.7,121,3.7,30.463730096817017
Kyle Walker,Man City,DEF,5.3,98,3.6,30.463730096817017
Cole Palmer,Chelsea,MID,6.2,207,7.4,30.463730096817017
Mohamed Salah,Liverpool,MID,13.6,189,6.8,30.463730096817017
Son Heung-min,Spurs,MID,9.9,186,6.4,30.463730096817017
Anthony Gordon,Newcastle,MID,6.2,159,5.1,30.463730096817017
Ollie Watkins,Aston Villa,FWD,9.0,217,6.6,30.463730096817017
Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.6,121,4.3,30.463730096817017
