name,team,position,value,total_points,points_per_game,elapsed
David Raya Martin,Arsenal,GK,5.2,121,4.3,30.746264219284058
Benjamin White,Arsenal,DEF,6.0,167,5.1,30.746264219284058
Pedro Porro,Spurs,DEF,5.8,110,3.8,30.746264219284058
Fabian Schär,Newcastle,DEF,5.7,121,3.7,30.746264219284058
Nathan Aké,Man City,DEF,5.0,89,3.6,30.746264219284058
Mohamed Salah,Liverpool,MID,13.6,189,6.8,30.746264219284058
Martin Ødegaard,Arsenal,MID,8.6,168,5.4,30.746264219284058
Bryan Mbeumo,Brentford,MID,6.8,109,5.2,30.746264219284058
Bruno Borges Fernandes,Man Utd,MID,8.4,157,4.9,30.746264219284058
Carlton Morris,Luton,FWD,4.8,131,3.9,30.746264219284058
David Datro Fofana,Burnley,FWD,5.0,47,3.9,30.746264219284058
