name,team,position,value,total_points,points_per_game,elapsed
Alphonse Areola,West Ham,GK,4.2,106,3.9,30.68400263786316
Benjamin White,Arsenal,DEF,6.0,167,5.1,30.68400263786316
Gabriel dos Santos Magalhães,Arsenal,DEF,5.4,133,4.2,30.68400263786316
Oleksandr Zinchenko,Arsenal,DEF,5.0,103,4.0,30.68400263786316
Fabian Schär,Newcastle,DEF,5.7,121,3.7,30.68400263786316
Mohamed Salah,Liverpool,MID,13.6,189,6.8,30.68400263786316
Son Heung-min,Spurs,MID,9.9,186,6.4,30.68400263786316
Phil Foden,Man City,MID,8.3,199,6.4,30.68400263786316
Michael Olise,Crystal Palace,MID,5.6,89,5.9,30.68400263786316
Dominic Solanke,Bournemouth,FWD,7.3,164,4.8,30.68400263786316
Carlton Morris,Luton,FWD,4.8,131,3.9,30.68400263786316
