name,team,position,value,total_points,points_per_game,elapsed
Jordan Pickford,Everton,GK,4.7,131,3.9,30.62921643257141
William Saliba,Arsenal,DEF,5.9,146,4.3,30.62921643257141
Pedro Porro,Spurs,DEF,5.8,110,3.8,30.62921643257141
Fabian Schär,Newcastle,DEF,5.7,121,3.7,30.62921643257141
Jakub Kiwior,Arsenal,DEF,4.3,65,3.6,30.62921643257141
Mohamed Salah,Liverpool,MID,13.6,189,6.8,30.62921643257141
Bukayo Saka,Arsenal,MID,9.0,202,6.3,30.62921643257141
Kevin De Bruyne,Man City,MID,10.4,71,5.5,30.62921643257141
Bryan Mbeumo,Brentford,MID,6.8,109,5.2,30.62921643257141
Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.6,121,4.3,30.62921643257141
Jean-Philippe Mateta,Crystal Palace,FWD,5.1,128,4.1,30.62921643257141
