name,team,position,value,total_points,points_per_game,elapsed
Jordan Pickford,Everton,GK,4.7,131,3.9,30.495877265930176
Trent Alexander-Arnold,Liverpool,DEF,8.4,114,4.8,30.495877265930176
Gabriel dos Santos Magalhães,Arsenal,DEF,5.4,133,4.2,30.495877265930176
Pedro Porro,Spurs,DEF,5.8,110,3.8,30.495877265930176
Fabian Schär,Newcastle,DEF,5.7,121,3.7,30.495877265930176
Cole Palmer,Chelsea,MID,6.2,207,7.4,30.495877265930176
Mohamed Salah,Liverpool,MID,13.6,189,6.8,30.495877265930176
Phil Foden,Man City,MID,8.3,199,6.4,30.495877265930176
Bruno Borges Fernandes,Man Utd,MID,8.4,157,4.9,30.495877265930176
Chris Wood,Nott'm Forest,FWD,4.8,112,4.1,30.495877265930176
David Datro Fofana,Burnley,FWD,5.0,47,3.9,30.495877265930176
