name,team,position,value,total_points,points_per_game,elapsed
Jordan Pickford,Everton,GK,4.7,131,3.9,31.10240340232849
William Saliba,Arsenal,DEF,5.9,146,4.3,31.10240340232849
Oleksandr Zinchenko,Arsenal,DEF,5.0,103,4.0,31.10240340232849
Nathan Aké,Man City,DEF,5.0,89,3.6,31.10240340232849
Rico Lewis,Man City,DEF,4.2,51,3.4,31.10240340232849
Mohamed Salah,Liverpool,MID,13.6,189,6.8,31.10240340232849
Son Heung-min,Spurs,MID,9.9,186,6.4,31.10240340232849
Bryan Mbeumo,Brentford,MID,6.8,109,5.2,31.10240340232849
Anthony Gordon,Newcastle,MID,6.2,159,5.1,31.10240340232849
Alexander Isak,Newcastle,FWD,8.2,134,5.4,31.10240340232849
Matheus Santos Carneiro Da Cunha,Wolves,FWD,5.6,121,4.3,31.10240340232849
