name,team,position,value,total_points,points_per_game,elapsed
Jordan Pickford,Everton,GK,4.7,131,3.9,30.430855751037598
Gabriel dos Santos Magalhães,Arsenal,DEF,5.4,133,4.2,30.430855751037598
Kyle Walker,Man City,DEF,5.3,98,3.6,30.430855751037598
John Stones,Man City,DEF,5.3,52,3.5,30.430855751037598
Cristian Romero,Spurs,DEF,5.1,91,3.4,30.430855751037598
Mohamed Salah,Liverpool,MID,13.6,189,6.8,30.430855751037598
Michael Olise,Crystal Palace,MID,5.6,89,5.9,30.430855751037598
Martin Ødegaard,Arsenal,MID,8.6,168,5.4,30.430855751037598
Anthony Gordon,Newcastle,MID,6.2,159,5.1,30.430855751037598
Ollie Watkins,Aston Villa,FWD,9.0,217,6.6,30.430855751037598
Dominic Solanke,Bournemouth,FWD,7.3,164,4.8,30.430855751037598
