name,team,position,value,total_points,points_per_game,elapsed
Jordan Pickford,Everton,GK,4.8,141,4.0,3.314993143081665
Benjamin White,Arsenal,DEF,6.1,168,4.9,3.314993143081665
Trent Alexander-Arnold,Liverpool,DEF,8.4,115,4.6,3.314993143081665
Nathan Aké,Man City,DEF,5.0,95,3.7,3.314993143081665
Pedro Porro,Spurs,DEF,5.8,112,3.6,3.314993143081665
Bukayo Saka,Arsenal,MID,9.0,214,6.5,3.314993143081665
Phil Foden,Man City,MID,8.4,199,6.4,3.314993143081665
Michael Olise,Crystal Palace,MID,5.6,91,5.7,3.314993143081665
Martin Ødegaard,Arsenal,MID,8.6,170,5.3,3.314993143081665
Ollie Watkins,Aston Villa,FWD,9.0,219,6.4,3.314993143081665
Alexander Isak,Newcastle,FWD,8.3,147,5.7,3.314993143081665
