name,team,position,value,total_points,points_per_game,elapsed
Jordan Pickford,Everton,GK,4.8,141,4.0,3.2866039276123047
Benjamin White,Arsenal,DEF,6.1,168,4.9,3.2866039276123047
Trent Alexander-Arnold,Liverpool,DEF,8.4,115,4.6,3.2866039276123047
Jakub Kiwior,Arsenal,DEF,4.2,66,3.5,3.2866039276123047
Marcos Senesi,Bournemouth,DEF,4.4,97,3.5,3.2866039276123047
Son Heung-min,Spurs,MID,9.9,195,6.3,3.2866039276123047
Michael Olise,Crystal Palace,MID,5.6,91,5.7,3.2866039276123047
Anthony Gordon,Newcastle,MID,6.3,169,5.3,3.2866039276123047
Bryan Mbeumo,Brentford,MID,6.8,110,5.0,3.2866039276123047
Erling Haaland,Man City,FWD,14.1,179,6.6,3.2866039276123047
Jean-Philippe Mateta,Crystal Palace,FWD,5.1,130,4.1,3.2866039276123047
